Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Ireland Limited
Statement,Data,BrokerAddress,
Statement,Data,Title,Activity Statement
Statement,Data,Period,"July 28, 2025 - January 15, 2026"
Statement,Data,WhenGenerated,"2026-01-16, 08:35:29 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account,U20993660
Account Information,Data,Master Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account Type,Institution Client
Account Information,Data,Customer Type,Partnership
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,1757.53447913,0,1757.53447913,1757.53447913
Net Asset Value,Data,Stock,0,328605.28,0,328605.28,328605.28
Net Asset Value,Data,Dividend Accruals,0,116.53,0,116.53,116.53
Net Asset Value,Data,Total,0,330479.34447913,0,330479.34447913,330479.34447913
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,10.159781493%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Mark-to-Market,28207.5789
Change in NAV,Data,Deposits & Withdrawals,300000
Change in NAV,Data,Dividends,432.26
Change in NAV,Data,Withholding Tax,-61.7
Change in NAV,Data,Change in Dividend Accruals,116.52
Change in NAV,Data,Interest,2696.81
Change in NAV,Data,Other Fees,-1.08
Change in NAV,Data,Commissions,-899.54435387
Change in NAV,Data,Transaction Fees,-11.510067
Change in NAV,Data,Other FX Translations,0.01
Change in NAV,Data,Ending Value,330479.34447913
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Trades,SubTotal,,Stocks,USD,ANET,,12,,,-1576.1735,-6.00053,1598.18461,16.01058,-13.1235,
Trades,Data,Order,Stocks,USD,APD,"2025-09-08, 09:30:01",1,289.37,288.91,-289.37,-1.000022,290.370022,0,-0.46,O
Trades,Data,Order,Stocks,USD,APD,"2025-09-08, 09:30:01",1,289.37,288.91,-289.37,-1.000022,290.370022,0,-0.46,O
Trades,Data,Order,Stocks,USD,APD,"2025-09-16, 09:40:09",-2,289.06,284.95,578.12,-1.000376,-580.740044,-3.62042,8.22,C
Trades,SubTotal,,Stocks,USD,APD,,0,,,-0.62,-3.00042,0,-3.62042,7.3,
Trades,Data,Order,Stocks,USD,APH,"2025-09-15, 15:57:12",6,119.3,119.24,-715.8,-1.000132,716.800132,0,-0.36,O
Trades,Data,Order,Stocks,USD,APH,"2025-10-09, 09:30:00",-2,126.11,126.25,252.22,-1.000376,-238.933377,12.286247,-0.28,C
Trades,Data,Order,Stocks,USD,APH,"2025-11-13, 12:04:08",2,135.9,135.25,-271.8,-1.000044,272.800044,0,-1.3,O
Trades,Data,Order,Stocks,USD,APH,"2025-12-08, 09:49:05",2,140.52,140.06,-281.04,-1,282.04,0,-0.92,O;P
Trades,Data,Order,Stocks,USD,APH,"2025-12-15, 09:31:25",5,129.67,129.9,-648.35,-1,649.35,0,1.15,O
Trades,SubTotal,,Stocks,USD,APH,,13,,,-1664.77,-5.000552,1682.056799,12.286247,-1.71,
Trades,Data,Order,Stocks,USD,APP,"2025-09-15, 15:57:21",1,593.18,593.14,-593.18,-1.000022,594.180022,0,-0.04,O
Trades,Data,Order,Stocks,USD,APP,"2025-12-15, 09:31:37",1,681.13,675.165,-681.13,-1,682.13,0,-5.965,O
Trades,SubTotal,,Stocks,USD,APP,,2,,,-1274.31,-2.000022,1276.310022,0,-6.005,
Trades,Data,Order,Stocks,USD,ARM,"2025-09-15, 15:57:57",4,153.75,153.86,-615,-1.000088,616.000088,0,0.44,IA;O
Trades,Data,Order,Stocks,USD,ARM,"2025-10-06, 09:51:54",2,160.07,156.22,-320.14,-1.000044,321.140044,0,-7.7,O
Trades,Data,Order,Stocks,USD,ARM,"2025-10-08, 10:54:37",-2,157.63,166.77,315.26,-1.000376,-308.000044,6.25958,-18.28,C
Trades,Data,Order,Stocks,USD,ARM,"2025-10-09, 09:30:01",-1,164.5,170.66,164.5,-1.000188,-154.000022,9.49979,-6.16,C
Trades,Data,Order,Stocks,USD,ARM,"2025-11-13, 12:04:48",2,140.86,140.31,-281.72,-1.000044,282.720044,0,-1.1,O
Trades,Data,Order,Stocks,USD,ARM,"2025-11-14, 09:43:34",2,139.3,139.77,-278.6,-1.000044,279.600044,0,0.94,IA;O
Trades,Data,Order,Stocks,USD,ARM,"2025-12-15, 09:32:17",5,127.53,124.37,-637.65,-1,638.65,0,-15.8,O
Trades,Data,Order,Stocks,USD,ARM,"2026-01-12, 09:40:52",2,110.455,111.14,-220.91,-1,221.91,0,1.37,O
Trades,SubTotal,,Stocks,USD,ARM,,14,,,-1874.26,-8.000784,1898.020154,15.75937,-46.29,
Trades,Data,Order,Stocks,USD,ASML,"2025-09-08, 09:30:01",2,790,796.25,-1580,-1.000044,1581.000044,0,12.5,O
Trades,Data,Order,Stocks,USD,ASML,"2025-09-08, 09:30:01",2,790,796.25,-1580,-1.000044,1581.000044,0,12.5,O
Trades,Data,Order,Stocks,USD,ASML,"2025-09-16, 09:55:35",1,870.67,878.42,-870.67,-1.000022,871.670022,0,7.75,O
Trades,Data,Order,Stocks,USD,ASML,"2025-10-06, 09:51:15",3,1056.761,1043.3,-3170.283,-1.000066,3171.283066,0,-40.383,IA;O
Trades,Data,Order,Stocks,USD,ASML,"2025-10-08, 10:53:25",-4,987.819,987.81,3951.276,-1.000752,-3162.000088,788.27516,0.036,C;IA
Trades,Data,Order,Stocks,USD,ASML,"2025-10-09, 09:30:00",-2,985.35,980.54,1970.7,-1.000376,-1928.764377,40.935247,9.62,C
Trades,Data,Order,Stocks,USD,ASML,"2025-11-13, 12:03:32",2,1021.705,1019.86,-2043.41,-1.000044,2044.410044,0,-3.69,O
Trades,Data,Order,Stocks,USD,ASML,"2025-11-14, 09:42:51",4,995.601,1006.98,-3982.404,-1.000088,3983.404088,0,45.516,IA;O
Trades,Data,Order,Stocks,USD,ASML,"2025-12-08, 09:48:53",-3,1123.4,1119.69,3370.2,-1.000498,-3136.393733,232.805769,11.13,C
Trades,Data,Order,Stocks,USD,ASML,"2025-12-15, 09:30:44",3,1087.88,1087.82,-3263.64,-1,3264.64,0,-0.18,O
Trades,SubTotal,,Stocks,USD,ASML,,8,,,-7198.231,-10.001934,8270.24911,1062.016176,54.799,
Trades,Data,Order,Stocks,USD,AVGO,"2025-09-08, 09:30:01",12,343.33,345.65,-4119.96,-1.000264,4120.960264,0,27.84,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-09-08, 09:30:01",12,343.33,345.65,-4119.96,-1.000264,4120.960264,0,27.84,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-09-08, 10:39:26",-6,351.08,345.65,2106.48,-1.001158,-2060.480132,44.99871,32.58,C
Trades,Data,Order,Stocks,USD,AVGO,"2025-09-15, 15:56:14",-6,363.5252,364.09,2181.1512,-1.001128,-2060.480132,119.66994,-3.3888,C;IA
Trades,Data,Order,Stocks,USD,AVGO,"2025-09-16, 09:55:33",2,362.96,360,-725.92,-1.000044,726.920044,0,-5.92,IA;O
Trades,Data,Order,Stocks,USD,AVGO,"2025-10-06, 09:51:10",12,337.27,335.49,-4047.24,-1.000264,4048.240264,0,-21.36,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-10-08, 09:49:52",-6,343.02,345.5,2058.12,-1.001128,-2060.480132,-3.36126,-14.88,C
Trades,Data,Order,Stocks,USD,AVGO,"2025-10-08, 10:53:14",-8,338.88,345.5,2711.04,-1.001504,-2787.400176,-77.36168,-52.96,C
Trades,Data,Order,Stocks,USD,AVGO,"2025-10-09, 09:30:01",-4,346,345.02,1384,-1.000752,-1349.413421,33.585827,3.92,C
Trades,Data,Order,Stocks,USD,AVGO,"2025-11-13, 12:03:12",5,337.37,339.98,-1686.85,-1.00011,1687.85011,0,13.05,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-11-14, 09:42:47",13,333.22,342.46,-4331.86,-1.000286,4332.860286,0,120.12,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-11-28, 09:55:56",-5,401.28,402.96,2006.4,-1.00094,-1686.766777,318.632283,-8.4,C;IA
Trades,Data,Order,Stocks,USD,AVGO,"2025-12-08, 09:48:50",-5,399.13172,401.1,1995.6586,-1.00083,-1687.20011,307.45766,-9.8414,C;IM;P
Trades,Data,Order,Stocks,USD,AVGO,"2025-12-15, 09:30:23",8,360.38,339.81,-2883.04,-1,2884.04,0,-164.56,O
Trades,SubTotal,,Stocks,USD,AVGO,,24,,,-7471.9802,-14.008672,8229.610352,743.62148,-55.9602,
Trades,Data,Order,Stocks,USD,AZN,"2025-09-15, 15:56:37",14,78.055,78.05,-1092.77,-1.000308,1093.770308,0,-0.07,IA;O
Trades,Data,Order,Stocks,USD,AZN,"2025-10-06, 09:51:20",3,86.28,85.49,-258.84,-1.000066,259.840066,0,-2.37,O
Trades,Data,Order,Stocks,USD,AZN,"2025-10-08, 10:53:29",-4,86.035,85.38,344.14,-1.000752,-312.505802,30.633446,2.62,C
Trades,Data,Order,Stocks,USD,AZN,"2025-10-09, 09:30:01",-5,85.91,85.04,429.55,-1.00094,-390.632253,37.916807,4.35,C
Trades,Data,Order,Stocks,USD,AZN,"2025-11-13, 12:03:38",4,89.13,88.61,-356.52,-1.000088,357.520088,0,-2.08,O
Trades,Data,Order,Stocks,USD,AZN,"2025-11-14, 09:42:55",5,88.535,89.1,-442.675,-1.00011,443.67511,0,2.825,O
Trades,Data,Order,Stocks,USD,AZN,"2025-11-28, 09:56:01",-1,92.145,92.72,92.145,-0.921638,-78.126451,13.096911,-0.575,C
Trades,Data,Order,Stocks,USD,AZN,"2025-12-08, 09:48:56",2,90.12,91.28,-180.24,-1,181.24,0,2.32,O;P
Trades,Data,Order,Stocks,USD,AZN,"2025-12-15, 09:30:50",8,90.28,91.56,-722.24,-1,723.24,0,10.24,O
Trades,SubTotal,,Stocks,USD,AZN,,26,,,-2187.45,-8.923902,2278.021066,81.647164,17.26,
Trades,Data,Order,Stocks,USD,BA,"2025-09-15, 15:57:40",19,215.5381,215.75,-4095.2239,-1.000418,4096.224318,0,4.0261,IA;O
Trades,Data,Order,Stocks,USD,BA,"2025-09-16, 09:55:42",3,215.01,215.02,-645.03,-1.000066,646.030066,0,0.03,O
Trades,Data,Order,Stocks,USD,BA,"2025-10-08, 10:54:23",-5,224.25,225.32,1121.25,-1.00094,-1077.953768,42.295292,-5.35,C
Trades,Data,Order,Stocks,USD,BA,"2025-10-09, 09:30:01",-5,225.7,216,1128.5,-1.00094,-1077.953768,49.545292,48.5,C
Trades,Data,Order,Stocks,USD,BA,"2025-11-13, 12:04:34",9,194.32,194.58,-1748.88,-1.000198,1749.880198,0,2.34,O
Trades,Data,Order,Stocks,USD,BA,"2025-12-08, 09:49:27",5,205.81,206.27,-1029.05,-1,1030.05,0,2.3,O
Trades,Data,Order,Stocks,USD,BA,"2025-12-15, 09:32:01",14,204.8,205.5,-2867.2,-1,2868.2,0,9.8,O
Trades,SubTotal,,Stocks,USD,BA,,40,,,-8135.6339,-7.002562,8234.477046,91.840584,61.6461,
Trades,Data,Order,Stocks,USD,BABA,"2025-09-15, 15:56:30",16,158.04,158.04,-2528.64,-1.000352,2529.640352,0,0,O
Trades,Data,Order,Stocks,USD,BABA,"2025-10-08, 10:53:23",-2,179.375,181.12,358.75,-1.000376,-316.205044,41.54458,-3.49,C;IA
Trades,Data,Order,Stocks,USD,BABA,"2025-10-09, 09:30:58",-5,178.5,173.68,892.5,-1.00094,-790.51261,100.98645,24.1,C
Trades,Data,Order,Stocks,USD,BABA,"2025-11-13, 12:03:29",7,160.7876,159.84,-1125.5132,-1.000154,1126.513354,0,-6.6332,IA;O
Trades,Data,Order,Stocks,USD,BABA,"2025-12-15, 09:31:20",19,153,150.09,-2907,-1,2908,0,-55.29,O
Trades,SubTotal,,Stocks,USD,BABA,,35,,,-5309.9032,-5.001822,5457.436052,142.53103,-41.3132,
Trades,Data,Order,Stocks,USD,BSX,"2025-09-15, 15:57:32",1,99.7493,99.87,-99.7493,-0.997515,100.746815,0,0.1207,IA;O
Trades,Data,Order,Stocks,USD,BSX,"2025-12-08, 09:49:22",1,95.58,93.84,-95.58,-0.9558,96.5358,0,-1.74,O
Trades,Data,Order,Stocks,USD,BSX,"2025-12-15, 09:31:51",1,92.74,92.19,-92.74,-0.9274,93.6674,0,-0.55,O
Trades,SubTotal,,Stocks,USD,BSX,,3,,,-288.0693,-2.880715,290.950015,0,-2.1693,
Trades,Data,Order,Stocks,USD,BYDDY,"2025-09-08, 09:30:00",149,13.51,13.54,-2012.99,-1.00004023,2013.99004023,0,4.47,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-09-08, 09:30:00",112,13.51,13.54,-1513.12,-1.00003024,1514.12003024,0,3.36,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-10-06, 09:51:06",-154,13.87,13.98,2135.98,-1.02559788,-2081.584684,53.369718,-16.94,C
Trades,Data,Order,Stocks,USD,BYDDY,"2025-10-08, 10:53:10",-27,14.06,14.09,379.62,-1.00448794,-365.011079,13.604433,-0.81,C
Trades,Data,Order,Stocks,USD,BYDDY,"2025-10-09, 09:30:00",-27,14.081851852,13.86,380.21,-1.00448794,-365.011078,14.194434,5.99,C;P
Trades,Data,Order,Stocks,USD,BYDDY,"2025-11-13, 12:03:08",33,13.02,12.95,-429.66,-1.00000726,430.66000726,0,-2.31,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-11-14, 09:42:43",32,12.83,12.83,-410.56,-1.00000704,411.56000704,0,0,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-11-28, 09:55:54",2,12.51,12.53,-25.02,-0.25600044,25.27600044,0,0.04,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-12-08, 09:48:47",8,12.66,12.72,-101.28,-1,102.28,0,0.48,O
Trades,Data,Order,Stocks,USD,BYDDY,"2025-12-15, 09:30:18",65,12.329846154,12.21,-801.44,-1,802.44,0,-7.79,O;P
Trades,Data,Order,Stocks,USD,BYDDY,"2026-01-12, 09:40:13",6,12.32,12.44,-73.92,-0.7593,74.6793,0,0.72,O;P
Trades,SubTotal,,Stocks,USD,BYDDY,,199,,,-2472.18,-10.04995897,2563.39854421,81.168585,-12.79,
Trades,Data,Order,Stocks,USD,CAT,"2025-09-15, 15:56:56",2,435.39,435.94,-870.78,-1.000044,871.780044,0,1.1,O
Trades,Data,Order,Stocks,USD,CAT,"2025-10-08, 10:53:42",-1,497.105,502.12,497.105,-1.000188,-435.890022,60.21479,-5.015,C;IA
Trades,Data,Order,Stocks,USD,CAT,"2025-12-15, 09:31:09",2,600.725,589.76,-1201.45,-1,1202.45,0,-21.93,O
Trades,SubTotal,,Stocks,USD,CAT,,3,,,-1575.125,-3.000232,1638.340022,60.21479,-25.845,
Trades,Data,Order,Stocks,USD,CEG,"2025-09-08, 09:30:01",1,304.21,298.82,-304.21,-1.000022,305.210022,0,-5.39,O
Trades,Data,Order,Stocks,USD,CEG,"2025-09-08, 09:30:01",1,304.21,298.82,-304.21,-1.000022,305.210022,0,-5.39,O
Trades,Data,Order,Stocks,USD,CEG,"2025-09-16, 09:40:11",-2,327.06,322.91,654.12,-1.000376,-610.420044,42.69958,8.3,C
Trades,SubTotal,,Stocks,USD,CEG,,0,,,45.7,-3.00042,0,42.69958,-2.48,
Trades,Data,Order,Stocks,USD,CL,"2025-09-08, 09:30:00",5,84.92,84.19,-424.6,-1.00011,425.60011,0,-3.65,O
Trades,Data,Order,Stocks,USD,CL,"2025-09-08, 09:30:00",5,84.92,84.19,-424.6,-1.00011,425.60011,0,-3.65,O
Trades,Data,Order,Stocks,USD,CL,"2025-09-16, 09:39:56",-10,82.31,81.48,823.1,-1.00188,-851.20022,-29.1021,8.3,C
Trades,SubTotal,,Stocks,USD,CL,,0,,,-26.1,-3.0021,0,-29.1021,1,
Trades,Data,Order,Stocks,USD,CMCSA,"2025-09-15, 15:57:16",27,32.607407407,32.62,-880.4,-1.000594,881.400594,0,0.34,O;P
Trades,Data,Order,Stocks,USD,CMCSA,"2025-10-06, 09:51:36",12,30.535,31.09,-366.42,-1.000264,367.420264,0,6.66,O
Trades,Data,Order,Stocks,USD,CMCSA,"2025-10-08, 10:54:05",-10,30.815,30.77,308.15,-1.00188,-326.764506,-19.616386,0.45,C
Trades,Data,Order,Stocks,USD,CMCSA,"2025-10-09, 09:30:01",-10,30.85,30.08,308.5,-1.00188,-326.365934,-18.867814,7.7,C
Trades,Data,Order,Stocks,USD,CMCSA,"2025-11-13, 12:04:11",12,28.21,27.97,-338.52,-1.000264,339.520264,0,-2.88,O
Trades,Data,Order,Stocks,USD,CMCSA,"2025-11-14, 09:43:11",12,27.805,27.51,-333.66,-1.000264,334.660264,0,-3.54,O
Trades,Data,Order,Stocks,USD,CMCSA,"2025-11-28, 09:56:13",2,26.605,26.69,-53.21,-0.532144,53.742144,0,0.17,O
Trades,Data,Order,Stocks,USD,CMCSA,"2025-12-08, 09:49:09",3,27,26.65,-81,-0.81,81.81,0,-1.05,O
Trades,Data,Order,Stocks,USD,CMCSA,"2025-12-15, 09:31:29",21,27.555,28.21,-578.655,-1,579.655,0,13.755,O
Trades,Data,Order,Stocks,USD,CMCSA,"2026-01-12, 09:40:37",-1,28.68,29.06,28.68,-0.286995,-30.832776,-2.439771,-0.38,C
Trades,SubTotal,,Stocks,USD,CMCSA,,68,,,-1986.535,-8.634285,1954.245314,-40.923971,21.225,
Trades,Data,Order,Stocks,USD,CMG,"2025-09-08, 09:33:06",9,40.74,39.65,-366.66,-1.000198,367.660198,0,-9.81,O
Trades,Data,Order,Stocks,USD,CMG,"2025-09-08, 09:33:06",9,40.74,39.65,-366.66,-1.000198,367.660198,0,-9.81,O
Trades,Data,Order,Stocks,USD,CMG,"2025-09-16, 09:39:54",-18,39.21,39.3,705.78,-1.003384,-735.320396,-30.54378,-1.62,C;P
Trades,SubTotal,,Stocks,USD,CMG,,0,,,-27.54,-3.00378,0,-30.54378,-21.24,
Trades,Data,Order,Stocks,USD,COP,"2025-09-08, 09:30:01",6,92.91,91.4,-557.46,-1.000132,558.460132,0,-9.06,O;P
Trades,Data,Order,Stocks,USD,COP,"2025-09-08, 09:30:01",6,92.91,91.4,-557.46,-1.000132,558.460132,0,-9.06,O
Trades,Data,Order,Stocks,USD,COP,"2025-09-15, 15:57:20",-3,92.3109,92.33,276.9327,-1.000564,-279.688126,-3.75599,-0.0573,C;IA
Trades,Data,Order,Stocks,USD,COP,"2025-10-09, 09:30:01",-3,94.61,91.95,283.83,-1.000564,-278.772006,4.05743,7.98,C
Trades,Data,Order,Stocks,USD,COP,"2025-11-13, 12:04:15",3,90.4883,89.42,-271.4649,-1.000066,272.464966,0,-3.2049,IA;O
Trades,Data,Order,Stocks,USD,COP,"2025-12-08, 09:49:13",5,94.21,92.88,-471.05,-1,472.05,0,-6.65,O;P
Trades,Data,Order,Stocks,USD,COP,"2025-12-15, 09:31:34",5,95.24,94.36,-476.2,-1,477.2,0,-4.4,O;P
Trades,SubTotal,,Stocks,USD,COP,,19,,,-1772.8722,-7.001458,1780.175098,0.30144,-24.4522,
Trades,Data,Order,Stocks,USD,COR,"2025-09-08, 09:30:00",1,292.77,297.86,-292.77,-1.000022,293.770022,0,5.09,O
Trades,Data,Order,Stocks,USD,COR,"2025-09-08, 09:30:00",1,292.77,297.86,-292.77,-1.000022,293.770022,0,5.09,O
Trades,Data,Order,Stocks,USD,COR,"2025-09-16, 09:40:07",-2,291.39,290,582.78,-1.000376,-587.540044,-5.76042,2.78,C
Trades,SubTotal,,Stocks,USD,COR,,0,,,-2.76,-3.00042,0,-5.76042,12.96,
Trades,Data,Order,Stocks,USD,CORT,"2025-09-15, 15:57:42",5,69.57,69.53,-347.85,-1.00011,348.85011,0,-0.2,O
Trades,Data,Order,Stocks,USD,CORT,"2025-10-08, 10:54:25",-1,86.86,88.43,86.86,-0.868788,-69.770022,16.22119,-1.57,C
Trades,Data,Order,Stocks,USD,CORT,"2025-10-09, 09:30:01",-2,88.57,88.36,177.14,-1.000376,-139.540044,36.59958,0.42,C
Trades,Data,Order,Stocks,USD,CORT,"2025-11-13, 12:04:36",2,77.23,75.75,-154.46,-1.000044,155.460044,0,-2.96,O
Trades,Data,Order,Stocks,USD,CORT,"2025-11-14, 09:43:23",2,75.18,75.54,-150.36,-1.000044,151.360044,0,0.72,O
Trades,Data,Order,Stocks,USD,CORT,"2025-12-15, 09:32:02",2,88.9,87.3,-177.8,-1,178.8,0,-3.2,O
Trades,Data,Order,Stocks,USD,CORT,"2026-01-12, 09:40:47",13,37.75,37.36,-490.75,-1,491.75,0,-5.07,O
Trades,SubTotal,,Stocks,USD,CORT,,21,,,-1057.22,-6.869362,1116.910132,52.82077,-11.86,
Trades,Data,Order,Stocks,USD,COST,"2025-09-08, 09:30:01",1,963.73,971.85,-963.73,-1.000022,964.730022,0,8.12,O
Trades,Data,Order,Stocks,USD,COST,"2025-09-08, 09:30:01",1,963.73,971.85,-963.73,-1.000022,964.730022,0,8.12,O
Trades,Data,Order,Stocks,USD,COST,"2025-09-15, 15:56:23",-1,960.38,960.1,960.38,-1.000188,-964.730022,-5.35021,0.28,C
Trades,Data,Order,Stocks,USD,COST,"2025-10-06, 09:51:13",1,905.96,910.94,-905.96,-1.000022,906.960022,0,4.98,O
Trades,Data,Order,Stocks,USD,COST,"2025-10-08, 10:53:19",-1,913.009,914.8,913.009,-1.000188,-964.730022,-52.72121,-1.791,C;IA
Trades,Data,Order,Stocks,USD,COST,"2025-11-14, 09:42:49",1,917.29,922.98,-917.29,-1.000022,918.290022,0,5.69,O
Trades,Data,Order,Stocks,USD,COST,"2025-12-15, 09:30:32",1,884.04,860.56,-884.04,-1,885.04,0,-23.48,O
Trades,SubTotal,,Stocks,USD,COST,,3,,,-2761.361,-7.000464,2710.290044,-58.07142,1.919,
Trades,Data,Order,Stocks,USD,CRM,"2025-09-08, 09:30:29",3,249.22,252.27,-747.66,-1.000066,748.660066,0,9.15,O
Trades,Data,Order,Stocks,USD,CRM,"2025-09-08, 09:30:29",3,249.22,252.27,-747.66,-1.000066,748.660066,0,9.15,O
Trades,Data,Order,Stocks,USD,CRM,"2025-09-15, 15:56:45",-2,242.29,242.52,484.58,-1.000376,-499.106711,-15.527087,-0.46,C
Trades,Data,Order,Stocks,USD,CRM,"2025-10-09, 09:30:01",-1,237.8,245.33,237.8,-1.000188,-249.553355,-12.753543,-7.53,C
Trades,Data,Order,Stocks,USD,CRM,"2025-11-13, 12:03:45",1,242.665,240.43,-242.665,-1.000022,243.665022,0,-2.235,O
Trades,Data,Order,Stocks,USD,CRM,"2025-12-15, 09:30:56",5,262.23,254.58,-1311.15,-1,1312.15,0,-38.25,O
Trades,SubTotal,,Stocks,USD,CRM,,9,,,-2326.755,-6.000718,2304.475088,-28.28063,-30.175,
Trades,Data,Order,Stocks,USD,CRWD,"2025-09-08, 09:30:00",2,419,428.06,-838,-1.000044,839.000044,0,18.12,O
Trades,Data,Order,Stocks,USD,CRWD,"2025-09-08, 09:30:00",2,419,428.06,-838,-1.000044,839.000044,0,18.12,O
Trades,Data,Order,Stocks,USD,CRWD,"2025-09-15, 15:57:59",-3,444.855,444.77,1334.565,-1.000564,-1258.500066,75.06437,0.255,C
Trades,Data,Order,Stocks,USD,CRWD,"2025-10-06, 09:51:57",1,501.68,495.95,-501.68,-1.000022,502.680022,0,-5.73,O
Trades,Data,Order,Stocks,USD,CRWD,"2025-10-08, 10:54:39",-1,498.34,509.95,498.34,-1.000188,-419.500022,77.83979,-11.61,C
Trades,Data,Order,Stocks,USD,CRWD,"2025-12-08, 09:49:36",1,510.82,515.19,-510.82,-1,511.82,0,4.37,O
Trades,Data,Order,Stocks,USD,CRWD,"2025-12-15, 09:32:19",1,507.98,487.47,-507.98,-1,508.98,0,-20.51,IA;O
Trades,SubTotal,,Stocks,USD,CRWD,,3,,,-1363.575,-7.000862,1523.480022,152.90416,3.015,
Trades,Data,Order,Stocks,USD,CSCO,"2025-09-08, 09:30:01",11,66.7,66.88,-733.7,-1.000242,734.700242,0,1.98,O
Trades,Data,Order,Stocks,USD,CSCO,"2025-09-08, 09:30:01",11,66.7,66.88,-733.7,-1.000242,734.700242,0,1.98,O
Trades,Data,Order,Stocks,USD,CSCO,"2025-09-15, 15:56:42",-7,66.9207,67.02,468.4449,-1.001316,-467.536518,-0.092934,-0.6951,C;IA
Trades,Data,Order,Stocks,USD,CSCO,"2025-10-06, 09:51:23",5,68.51,68.91,-342.55,-1.00011,343.55011,0,2,O
Trades,Data,Order,Stocks,USD,CSCO,"2025-10-08, 10:53:33",-5,69.865,70.33,349.325,-1.00094,-333.954655,14.369405,-2.325,C
Trades,Data,Order,Stocks,USD,CSCO,"2025-10-09, 09:30:00",-5,70.31,69.96,351.55,-1.00094,-333.954656,16.594404,1.75,C
Trades,Data,Order,Stocks,USD,CSCO,"2025-11-13, 12:03:43",3,77.4093,77.38,-232.2279,-1.000066,233.227966,0,-0.0879,IA;O
Trades,Data,Order,Stocks,USD,CSCO,"2025-11-14, 09:42:57",5,77.198,78,-385.99,-1.00011,386.99011,0,4.01,O
Trades,Data,Order,Stocks,USD,CSCO,"2025-12-08, 09:48:57",1,79.1093,78.86,-79.1093,-0.791093,79.900393,0,-0.2493,IA;O
Trades,Data,Order,Stocks,USD,CSCO,"2025-12-15, 09:30:55",9,78.32,78.25,-704.88,-1,705.88,0,-0.63,O
Trades,Data,Order,Stocks,USD,CSCO,"2026-01-12, 09:40:25",3,73.548,74.01,-220.644,-1,221.644,0,1.386,O
Trades,SubTotal,,Stocks,USD,CSCO,,31,,,-2263.4813,-10.795059,2305.147234,30.870875,9.1187,
Trades,Data,Order,Stocks,USD,CTVA,"2025-09-08, 09:30:00",4,72.2,72.95,-288.8,-1.000088,289.800088,0,3,O
Trades,Data,Order,Stocks,USD,CTVA,"2025-09-08, 09:30:00",4,72.2,72.95,-288.8,-1.000088,289.800088,0,3,O
Trades,Data,Order,Stocks,USD,CTVA,"2025-09-16, 09:40:08",-8,69.99,69.88,559.92,-1.001504,-579.600176,-20.68168,0.88,C
Trades,SubTotal,,Stocks,USD,CTVA,,0,,,-17.68,-3.00168,0,-20.68168,6.88,
Trades,Data,Order,Stocks,USD,CVX,"2025-09-08, 09:30:58",5,154.11,154,-770.55,-1.00011,771.55011,0,-0.55,O
Trades,Data,Order,Stocks,USD,CVX,"2025-09-08, 09:30:58",5,154.11,154,-770.55,-1.00011,771.55011,0,-0.55,O
Trades,Data,Order,Stocks,USD,CVX,"2025-09-15, 15:56:32",-1,157.4012,157.31,157.4012,-1.000188,-154.310022,2.09099,0.0912,C;IA
Trades,Data,Order,Stocks,USD,CVX,"2025-10-09, 09:30:23",-3,154.13,151.64,462.39,-1.000564,-462.930066,-1.54063,7.47,C
Trades,Data,Order,Stocks,USD,CVX,"2025-11-13, 12:03:30",3,155.6186,155.58,-466.8558,-1.000066,467.855866,0,-0.1158,IA;O
Trades,Data,Order,Stocks,USD,CVX,"2025-12-15, 09:30:42",12,149.99,149.8,-1799.88,-1,1800.88,0,-2.28,O
Trades,SubTotal,,Stocks,USD,CVX,,21,,,-3188.0446,-6.001038,3194.595998,0.55036,4.0654,
Trades,Data,Order,Stocks,USD,DD,"2025-09-08, 09:30:29",4,77.5,77.74,-310,-1.000088,311.000088,0,0.96,O
